,Unnamed: 0,productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3,tokens,keyatm_label,Accuracy
399,20725,B000JOT2RO,Munchkin Three Stay Put 3-Pack Suction Bowl,A3VIQW6RFSGZEX,2/2,2.0,1259280000,"Thought these would be a great learning bowl for my daughter to use. She figured out how to un-suction the bowl in about 3 seconds flat. Totally defeats the purpose of the suction bottoms. The lids do hold the food in well for traveling, but quite bulky. You're better off using plain ole tupperware when toting around food.",baby products,feeding,solid feeding,58,pet supplies,False
400,23619,B00006G9LI,"KidCo Baby Steps Food Mill, with Carrying Case , 1 food mill",A11KGOH0K04B09,2/12,1.0,1276646400,"I don't know if it works. It is still in it's plastic wrap. The reason I am writing a review is because I did not have to use it. I used a hand blender all the time when I had to puree food. When she was old enough to eat regular food, she didn't want pureed food any more. Just about everyone has a blender or food processor. Spend your money on something like more ice cube trays (to freeze your baby food) and pyrex containers (to store and heat up your babies food).",baby products,feeding,food,94,pet supplies,False
401,24373,B000NFCXMU,"Aveeno Active Naturals Positively Ageless Moisturizer, SPF-30, UVA/UVB, 2.5-Ounce Tube",AS3XZECOIJ97Z,4/4,1.0,1281398400,"because of the spf i use it as my outdoor lotion, to my surprise the area that i had applied that touched clothes i.e. leg shirt collar stained yellowish orange. after a few washings still can not get it off the clothing... not sure if it is this product or a reaction with sweat + this product + cotton fiber.....I guess this product is good if your planning on going out naked",beauty,skin care,face,72,beauty,True
402,2450,B000096P3A,MGA Little Tikes Wide Tracker Activity Walker,A3TYRKB5LDF6N5,2/2,4.0,1081987200,Sure most of the parts fall off and get lost but so does every other toy and walker on the market. After the doors were removed (and lost) by my 10 month old son -he became interested in using it as a walker. This walker is wide and much better then the narrow handle bars on the fisher price. It's resistance is great for carpets and I never worry about him speeding off uncontrollably. He just loves using this walker and complains every time we take it away! I think it is a great stepping stone for his next milestone ....walking on his own!,toys games,electronics for kids,systems accessories,104,toys games,True
403,36398,B000I1QNV6,"Plantin Black Truffle Infused Olive Oil, 3.5-Ounce Bottle",A20F84KUBWM88B,1/1,4.0,1330646400,"I ordered Black Truffle oil and got the white instead which I do not like as much. This however is smooth for its lower price which is nice. I cant afford to buy the super chic oils and this comes very close to the wonderful taste you pay hefty for. I have enjoyed using the white, but I like the fuller bold flavor of black.",grocery gourmet food,pantry staples,cooking baking supplies,65,grocery gourmet food,True
404,3723,B0000CED8J,Baby Trend Triplet Stroller in Navy,A34X0FWJV4TTYW,11/13,3.0,1108684800,"I am a mother of 9 month old triplets. This stroller is beginning not to work for my babies. First of all, there is no room in the basket to place even a diaper bag. It is a very small area. Secondly, the middle seat has little room to grow. Thirdly, the seats are so close that the one in the back allows enough room for the baby to put his feet on the back of the seat in front. The stroller is also very cumbersome to collapse and heavy to pick up. It has worked okay up to now, but I think it is now time to invest in the Peg-Perego.",baby products,strollers,unknown,112,baby products,True
405,33505,B00075M1T6,Sunbeam 731-500 Heating Pad with UltraHeatTechnology,A1P0TDRLZHSVB1,0/0,3.0,1321660800,I find this product okay for the price I paid. It is somewhat limited and I would have gotten an up-grade after seeing and using the pad. I guess you get what you pay for!,health personal care,health care,pain relievers,35,grocery gourmet food,False
406,13504,B000F8UBG0,Spine-Worx Back Realignment Device,A12SOE9WJ9WFG9,25/26,5.0,1208304000,"Let me preface this by saying, I've always had back problems. When I was a teenager, I had muscular pain from over-exertion (re-arranging my bedroom, etc) and slowly, over the years, the pain became more serious when it came.Twice in the last ten years, I've been completely debilitated by sharp, excruciating pain (possibly a pinched nerve, or bulging disk) and would be relegated to laying on the floor, immobile for about a week. Not moving at all, getting up to even crawl to the bathroom was nearly impossible, so I'd eat and drink as little as possible.Last week, I started feeling that familiar sharp twinge in my lower to mid back and started to worry that it was about to go out.I'm an ICU nurse, so I work 12-14 hour shifts without stopping, rolling very heavy sedated patients several times a night. I can't call in sick because we're so short staffed.I bought this thing on ebay (for about $20 with shipping) and thought, if it works, great; if not, I'll throw it in the recycle bin.Let me tell you, honestly, it's amazing.At first, I laid on it and thought--ok, this is going to be tough.I'm 5'10"" tall, and weigh 140 pounds. I think this might not work for people who are very heavy or have a big musculature, but I'm small/tall enough that this thing fits me well, and I don't exert too much downward force on my own frame.I also have no butt (sadly, I'm working on it)so I have to bend my knees and plant my feet on the ground to elevate my backside a bit. This with the pillow under my head as recommended by the instructions, and a little minor adjusting up and down to find the right part of the curve, and INSTANTLY I felt a stretching and heard a few pops that felt amazing and relieving.After only about 10 minutes on the thing I stood up and felt half my age. My back hasn't felt this good since I was in my early 20s!!!I'm never going to be without this thing, and now when I head back to grad school, this thing is the first thing I'm packing in my suitcase.Don't take my word for it--try it out, you can return it if it doesn't work for you, but if it does work...my goodness, how wonderful!I'm so happy I could skip for joy!!:D",health personal care,health care,alternative medicine,400,health personal care,True
407,36856,B000SSSWP4,FleshLight Male Masturbator,A36OAJKPPGYLI0,4/18,1.0,1332201600,"If you're going to get a sleeve, try one WITHOUT a frame so you can add your own pressure when you want.This product is a joke. Unless, of course, you are incredibly well endowed or like banging really loose p##ssy.Lost my hard on as soon as I slipped into this thing, it is SO loose. The pressure cap does absolutely nothing. The product probably costs about $3 to make and they charge almost $60 for it. Really disappointed. It's already in the garbage can.Boy, its a real crap shoot with these products cuz you can't return them. Ugh. Really makes me angry when I get ripped off like this.",health personal care,sexual wellness,adult toys games,109,health personal care,True
408,34339,B000ELYJFC,Beleduc Your Body - Girl 5- Layer Wooden Puzzle,A37YD2TFWLWDLW,0/0,5.0,1324425600,First saw this puzzle in Sweden and thought what a great concept! Very educational to learn about what is inside your body. Requires good thinking skills to sort the pieces for the various levels.Hope my granddaughter enjoys this Christmas gift. Certainly unique.,toys games,puzzles,jigsaw puzzles,42,toys games,True
409,14513,B0006Q5602,Kiddopotamus SwaddleMe 100% Cotton Knit Large,A1004DUSY0AR1J,0/0,5.0,1216080000,"All of the Kiddopotamus SwaddleMe blankets we own have been easy to use & wash/dry. Much easier, faster and cooler for baby than swaddling in a regular flat/square swaddle blanket. My son is 15lbs & 24"" long, so wears the Large Size. I just wish there were more patterns to choose from. Kiddopotamus also sells a swaddle blanket made out of bamboo material - super soft & breathable! Unfortunately that only comes in small.",baby products,nursery,unknown,74,baby products,True
410,30169,B000JET8XC,CarpalMate Professional Carpal Wrist Support,AYLF5S7PVDKXG,0/0,2.0,1308096000,"At first it, the supports helped. But after a while, I felt my blood vessels becoming more and more restricted. I gradually had to loosen the supports to the point where they were so loose, I might as well have not worn them. So I stopped. I've decided to instead purchase an ergonomic keyboard and mouse (I'm still waiting on the keyboard, but so far, just using an ergonomic mouse has made a WORLD of a difference). And yes, I brought the mouse (and will be bringing in the keyboard) to work. As far as home computer use goes, I've just cut down drastically. (Try to relax all muscles when typing, don't type too hard, stretch/shake out your hands/wrists often, keep your elbows close to your sides if you're using a regular keyboard, etc.) The scream-out-loud pain hasn't returned since. Though there's still a little discomfort and/or pain every now and then, but hopefully that'll change once I receive my keyboard.",health personal care,medical supplies equipment,braces,161,health personal care,True
411,13624,B000CQ25RI,"Annie's Homegrown Bunny Grahams, Honey, 7.5-Ounce Boxes (Pack of 12)",AXQIHSF9KK7CO,1/1,5.0,1209340800,"I asked my spouse if he wanted me to buy any graham crackers. He said no. I bought these. Guess who eats them! I have to hide some for me. Not only are these healthy, but they are delicious.",grocery gourmet food,snack food,crackers,39,grocery gourmet food,True
412,22347,B000LQI2S0,Dohm-SS Single Speed Sound Conditioner by Marpac (formerly known as the Sleepmate/Sound Screen 580A),A4EC34L3C2WTY,0/0,5.0,1268006400,"This is a wonderful alternative to a fan for white noise!!! I can not sleep without some type of noise and this device has more than met the task! I do not like the prerecorded sound machines, so I have always used a fan to create noise. No longer....I purchased one for each son and my sister! Highly recommend!",health personal care,health care,alternative medicine,59,toys games,False
413,34132,B0002A5IYG,Just Like Home,A1HM1SVBAIDH2S,0/0,3.0,1323734400,I purchased this product because my 3 year old son wanted popcorn for his microwave for Christmas. I looked everywhere and this was the only set that had popcorn in it. I received this product yesterday and there is no popcorn in the package! The picture shows popcorn so I thought there would be some in the package but apparently it has been replaced by cereal. Very Dissapppointed!,toys games,dress up pretend play,pretend play,68,pet supplies,False
414,39204,B000GAVJ6I,"Nexcare Absolute Waterproof First Aid Tape, 1"" x 5 yds-1 roll",A3QEFNG2Y3ETW9,1/1,5.0,1341360000,"I love this tape. I use it for so many things...it is very much waterproof. I put it on my heels for shoes that rub - itchy patches of skin, for padding on the neuroma on the bottom of my foot. It sticks really well and has cushioning.",health personal care,health care,first aid,48,beauty,False
415,7859,B000A6HPRU,Drive Medical Heavy Duty Transport Chair,AHTCPGK2CNPKU,5/5,5.0,1168300800,"I have fibromyalgia and it is difficult for me to walk long distances or wheel myself with a conventional wheel chair. This transport chair is perfect for someone to push me. The back wheels are larger than some other models, and this makes it easier to push over an uneven surface. I need a wide chair and this model was the only one I could find that would fit through a standard size door. The removeable arm and foot rests make it easier to use in a small space like a cruise ship cabin. Since my husband is tall, it would be nice to be able to raise the handles so he could push without bending over. I did not find this feature on any other model.Update",health personal care,medical supplies equipment,mobility aids equipment,127,baby products,False
416,28884,B000GCHVKE,Herbal Clear Deodorant Stick - Unscented (2.65 oz),A188GOFK4575UY,0/0,5.0,1302220800,"This stuff works great. Goes on clear, and smells like a gentle soap -- nothing too strong, just smells clean. It's nice and light, not sticky or slimy, and doesn't ruin your clothes or show at all. Notice however that it's just deodorant, NOT antiperspirant, which means that you can still sweat, but this does a good job making sure you don't smell as a result.",health personal care,personal care,deodorants antiperspirants,66,beauty,False
417,12222,B000BN63ES,Spy Gear Walkie Talkies,A3JV5EFZYK76J1,10/11,3.0,1199664000,"I bought these walkie talkies for my 6 year old for Christmas- he loves anything that's Spy Gear. He really likes the secret codes and my 3 year old really took interest in them too! They don't work too well indoors - I guess that's because of the walls. But we haven't tried them outdoors yet. I would assume they would work better without cbstacles. But for the price, they were a real good buy, and I didn't expect them to work over long distances since they were under $15. Both of my boys really like the belt clips too - makes them feel like official spies since they get to carry them around. Great toy for the price if your child likes to play spies or dress up!",toys games,electronics for kids,unknown,129,toys games,True
418,20084,B000FULBUS,"Viralys (L-Lysine) Oral Gel For Cats, 5 oz",AAI0HGY6DCZHK,4/4,2.0,1254614400,"I have been trying to use this product for over 6 months. I used to work in the pharmacy at a vet, and we told clients that the cats will love the taste. Boy do I feel like a liar! My cat hates it, and giving it to her in an oral syringe is traumatizing her. Just ordered the lysine powder based on its reviews, hope she likes it!",pet supplies,cats,health supplies,69,grocery gourmet food,False
419,13961,B00063EDF4,Boppy Pregnancy Wedge with Cotton Slipcover,A93YBHFY1N6OY,0/0,5.0,1211846400,"i read reviews of product before purchasing and was concerned that the pillow would be too hard. however, i found it to provide excellent support under my belly -- something a cushier pillow just wouldn't do. i never lie down without this pillow!!",baby products,pregnancy maternity,maternity pillows,43,pet supplies,False
420,1758,B00002EIVN,Naturally Playful Kangaroo Climber,A1I0BZTHRV4SOG,2/2,3.0,1066176000,I purchased this for my son for his 1st birthday. He is tall for his age so even though it says 18 months+ I thought it would be okay but the platform inside can be dangerous. We have had to place this up against a wall and place a bean bag chair inside of it and plastic ball pit balls so when he falls off he doesn't get hurt. He does like the slide but we really have to watch.I would buy this for 2 years+,toys games,sports outdoor play,gym sets swings,86,baby products,False
421,16171,B000FBNV1Y,"Nature's Gate Organics Acne Treatment System with Oligopeptide-10, (1 acne treatment system)",AXVKMYWNIHK7W,0/0,5.0,1228348800,"My daughter has problems with little tiny acne spots on her hairline and forehead. She used this one time, and the little tiny zits went away by the next day, and her skin is left soft and moist. With this new three step method, she can't go wrong. Thanks for letting her try this new product. She was sceptical at first, but now she loves it, and only does it once a day before going to school. She is only thirteen, and this has done wonders for her self esteem! Thanks for this wonderful product, she loves it.",beauty,skin care,face,98,beauty,True
422,2204,B000068BQR,Colorforms,A2KI4TMBSL933K,3/4,1.0,1075939200,"I was disapointed with this toy - the play mat is a folded up piece of plastic and never lays flat enough to play on. I actually tried to iron the creases out and that still did not work very well. Once you get the creases out, then there is no way to store the play mat because if you fold it, then you have to deal with the creases and bumps again.",toys games,games,board games,73,toys games,True
423,16495,B000AQJPGE,Shadow Magic Strobe Flasher,A2PCWEDB6WVFQD,1/1,4.0,1230336000,"I bought this for my 11 year old daughter for Christmas after she came back from a museum with her class last year and raved about this same type of thing there. I also bought it for my 9 year old triplet nieces/nephew. It was a huge hit! Make sure to use it in a dark place (they have been using the bathroom which works great!) and ""charge"" the screen under a light first. The kids use it on their own and when friends come over. Endless fun!",toys games,electronics for kids,unknown,88,toys games,True
424,15256,B0000ABOHV,"Balance Bar Nutrition Energy Bar, 1.76-Ounce Bars (Pack of 15)",AM5WS18MEGO6P,3/3,5.0,1221609600,"I love peanut butter so I might be bias, but these are the best Balance Bars available. They are soft, chewable and have great flavor. The bars I received 9/15/2008 expire 06/2009. So there is no issue here with expired bars. Great product! Use Subscribe & Save and do exactly that. I love Amazon.com.",health personal care,nutrition wellness,nutrition bars drinks,54,grocery gourmet food,False
425,34880,B000GF1O4K,"PetSafe Stubborn Dog In-Ground Fence, PIG00-10777",A2STPSDXKUJ1HS,0/1,3.0,1325721600,"The price of this fence kit was the best after shopping around online and in stores. The product does what it claims. However, placement and installation are MUCH more complicated than they claim. Unless your yard is set up perfectly, it will take much more time and effort to install and perfect this fence. If I had it to do again, I would have spent the extra $150 and purchased from a company that would install it.",pet supplies,dogs,training behavior aids,77,baby products,False
426,677,B00004YMZE,Evenflo Top of Stair Gate,unknown,11/12,5.0,1015804800,"We purchased this gate for the top of our stairway and have had NO trouble with it sticking. In fact, we find this gate MUCH easier to use than the &quot;compression gates&quot; and are going to replace those with this gate. It is easy to use with a single hand and there is no fighting to get the right &quot;fit&quot; as with compression gates. We highly recommend it!!",baby products,safety,gates doorways,68,baby products,True
427,1726,B0000AKADG,Wahl 79110 Metro Baldfader Hair Clipper Kit,AD1JKB924TPKX,14/15,3.0,1064880000,"I purchased these clippers on Sept. 29, 2003. I need to shave close without irritating my skin or causing bumps. These clippers gave me a close enough shave to look clean cut.I wanted a closer shave but this is a nice new look without the skin irritation.",health personal care,personal care,shaving hair removal,47,health personal care,True
428,26158,B000RGC1AO,Musgo Real Shave Cream - Classic Scent,AHU6Y4XEZKFR6,1/1,4.0,1290988800,"I am 48 years old and get nostalgia fits once in a while. This cream reminds me of the time when I was a teenager and learning how to shave, the smell of it, etc.",health personal care,personal care,shaving hair removal,35,toys games,False
429,2547,B0001OM1B6,Basic Doodle Pro,unknown,1/1,4.0,1084492800,"We bought this for my son's 2nd birthday recently and he really loves it. The only thing is, it comes with these ""stamps"" but we tried everything and they just don't work. I thought you just push down on the board with them like regular stamps but it does nothing. We could trace them but on the package it shows them as stamps, not traces. So if anyone knows how to use them, I'd appreciate some insight.The board and pen are great though. It draws dark and nice and erases just as well, unlike a similiar toy he had. I definitely recommend this toy for kids that love drawing. It mess free, a big plus! We've only had it a few days but it seems durable.",toys games,arts crafts,drawing sketching tablets,126,toys games,True
430,34047,B000GYWXR8,Melissa & Doug Wiggling Worm Grasping Toy,A3AGRXY3JYCIJ3,0/0,3.0,1323475200,"My son seemed interested in this at the store, but then never again. He is 8 months old and has other wooden toys from haba and similar brands he plays with. I put this one in the ""rotated out"" toys to try again later. I will say this looked like it was made of a higher quality than other M&D; toys of which I'm not normally a fan because they look like cheap Chinese knock-offs of better wood brand IMO.Update, my son is 13 months old now and I think I've seen him play with this only once or twice. It's on a shelf with his wooden vehicles which he plays with often. He just skips this one.",toys games,baby toddler toys,unknown,118,toys games,True
431,22929,B0002J1F76,Merial Frontline Plus Flea and Tick Control for Cats and Kittens,A2N3OUQ57H0KRS,0/0,5.0,1271894400,Our veternarian has prescribed this for our cats for years. The cost was getting higher and higher so I checked online prices. Here at Amazon it is available at a much more reasonable price including shipping.,pet supplies,cats,health supplies,36,grocery gourmet food,False
432,6983,B000BTQHRU,Devil Duck,ADKHI1TUGAX4,4/4,5.0,1156032000,I love devil duckies. I have recently started collecting them because they come in so many unique colors and styles. My most beloved devil duckie has to be the tattoed/pierced devil duckie. It is a light tan duckie with a pierced horn and is covered in tattoos. This devil duckie is definitely the coolest with its pierced horn and tattoos. I love the web tattoo on the duckie's behind. On its right cheek is a little devil duckie tattoo with the number 13. Too cute. I think it truly embodies the rebellious spirit of the devil duckie brand. I may be an adult but I am also a kid at heart. Devil duckies aren't your average rubber duckies we all grew up with as kids. I don't think you need to be a kid to collect devil duckies.,toys games,baby toddler toys,bath toys,138,grocery gourmet food,False
433,24940,B0009EX3CO,K&H Cool Bed III Cooling Dog Bed,A2Q39B1TGOMYI9,2/2,5.0,1284595200,"...he'd say ""THANK YOUUUU!!!"" He sleeps peacefully on it all the time. :DMy husband purchased this bed after I'd done some research on it and my dog absolutely loved it...he's a Shepherd/Husky mix (about 60-70 lb.) and runs very hot all the time...at first, he just smelled it, and now he loves being on it all day :) I'm glad we found this bed for him...Recommendation",pet supplies,dogs,beds furniture,66,pet supplies,True
434,2051,B0006TIAS4,My Lip Stuff- Tube - Over 600 Lipbalm Flavors Available,A30A0FSJTR8M8T,4/5,5.0,1072742400,"So far I have about 30 of her balms, and 1 Body Butter Stick. They are all fabulous! The balms are smooth and leave a subtle shine on your lips. The scents are very true to their names. My favorites are probably Margarita, Coconut Lemongrass, and Brown Sugar and Cinnamon. I've reccommended My Lip Stuff to all my friends, and I highly reccommend it to you!",health personal care,personal care,lip care products,66,grocery gourmet food,False
435,2595,B0000789TA,Little People,A33LUK9GH347OP,24/24,4.0,1085702400,"Both of my girls, ages 2 and 4, enjoy playing with this bus. It comes with about four Little People and a wheelchair. The side door and back door open (for wheelchair access), the headlight/eyes move as the bus rolls, and the stop sign can be pulled out from the side of the bus. It plays two songs, beeps, and makes a ""voom voom"" sound.One thing I like about this bus is that it moves only by kid-power, not a motor or wind up, so it can't go too fast and bump into things. It tends to engage the kids in more quiet play, rather than some of the motorized toys that zoom around the house. Also the noises that it makes are not too loud.This toy has paid for itself in terms of the amount of use it gets. If I could only afford one Little People toy, I'd choose the Farm, but the bus is reasonably priced and the kids love it, so if you can afford it, get it!",toys games,vehicles remote control,vehicle playsets,172,toys games,True
436,17983,B000046S2Q,Safety 1st Potty 'n Step Stool,A35V8HK595OPVQ,0/0,1.0,1238716800,"I got this potty for my son and as a first-time mom could not even forsee the bad sides of this potty- first, the hole is so small, that at no time could my son fit both his back and front in it- something was left out. And I tried it since he was 3 months old!!!!Then, it should be truly called ""Hurt the boys first"" potty- I do not know which smart head came up with the deflector design, but it has SHARP edges and is THIN and it just sticks into the flesh like a razor.Then, as if it is not enough- the deflector does not stay in place, keeps falling down, and I tried sticking it with tape first and threw afterwards, tired of diving after it into the toilet bowl.I do not really know how small the child should be to use this potty- probably still in the womb, so I do not know what use to make of it- totally a piece of dangerous trash.",toys games,action toy figures,figures,170,baby products,False
437,15516,B000MM2NEM,"Boppy Total Body Pillow with Slipcover, Natural",A35XHE2UY8ON1X,3/4,5.0,1223337600,"It is currently 5:32 pm on Tuesday October 7, 2008 and my wife and I(more her than me) are happy to say we love the Boppy Total Body Pillow. She knew she was gonna get the it but not sure when. She is 17 weeks along and our little football player is very active right now, lol. My wife is sound asleep enjoying a much needed nap after a long day at work. As a suggestion, put the pillow in the dryer for a few minutes and it will fluff up and have a warm feel that is comforting to a mother to be. The best part is that it was delivered only a few hours ago and has already helped mommy out.",baby products,pregnancy maternity,maternity pillows,123,beauty,False
438,662,B00000JGVX,Conair SS6NCS Straight Styles Steam Straightener,A29LEQ3L7XN2BF,1/1,1.0,1014508800,"This product just didn't work. First i had to blow dry my hair and then use the iron, and it still left my hair frizzy and big. Want something better? I recommend Revlon's hair straightener. It worked great!",beauty,hair care,styling tools,38,beauty,True
439,11705,B000F9B6LI,The Iron Giant RARE {ROBOT} Promo Figure 4.25 Inches Warner Bros 1999 {LOOSE} RARE,A3PCZKVZIXZ1WM,2/8,1.0,1197331200,"Because of what the charge was for shipping, I expected this ""Collector's Action Figure to be made of metal, though I have to admit, that the product description didn't say so. To my surprise it is made out of plastic, and I was charged almost $7.00 for shipping and handling, and I'm sure the actual cost of shipping was not more than a dollar or two at the most. And handling, well the figure came in a plastic bag, and in bubble wrap, in one of those post office boxes. That's a lot of 'shipping and handling' for a 4"" plastic figure with arms that move only at the shoulders, and legs that move only at the hip. The arms and legs weren't jointed. So much for the term 'action figure'. Oh, the head swivels. I order a lot from Amazon.com, and this is only the second time I've been disappointed.",toys games,action toy figures,figures,151,health personal care,False
440,38274,B0002DK2DU,"Omega Paw Self-Cleaning Litter Box, Green and Beige",A3UT0PRXGTNUEL,1/1,5.0,1337904000,"We had been struggling with 3 cats to keep the litter boxes clean enough for their picky tastes. Even with two boxes cleaning twice a day wasn't enough, and it was a huge chore. We decided to give this box a try -- and let me tell you, it was the best $35 I've ever spent on my cats.This is basically a manual version of ""expensive fancy cat box which wont be named"" -- I'd rather save the money and turn it manually. It's quick and easy. It literally only takes 30 seconds to clean the litter box and then you're done. It's so easy, we can now clean it several times a day.... and the peeing on the floor problem has been *completely* solved. Completely.If you have picky cats, and don't like scooping litter boxes 3 times a day, this is a perfect solution.Make sure to leave your old box set up -- just don't clean it. Eventually your kitties will scope out the new box, and you can move the old one to the basement or get rid of it once you know your cat is using the new box.The only thing I could possibly complain about is I wish the ""large"" was actually a tad bit larger. Our biggest cat seems claustrophobic and tends to avoid this box, so we still have a regular box set up for him... but at least he's not picky! The picky kids are using the new box and loving it.Definitely very highly recommended! I posted the Amazon link to my Facebook and several people purchased and loved it as well. Don't spend a bunch of money on an ""automatic"" litter box. This one works perfectly. :)",pet supplies,cats,litter housebreaking,285,pet supplies,True
441,22646,B000EDG3TU,"Bob's Red Mill Original Whole Grain No Fat Natural Granola, 12-Ounce Bags (Pack of 4)",A8WEXFRWX1ZHH,2/5,2.0,1269820800,"Now that I'm stuck with 4 bags of this stuff, I'm trying to muscle through it (can't bring myself to throw it away)... but I really miss my old granola. This product is too sweet, and has another taste (vanilla?) that I can't quite place but I find distracting from what should just be a good granola taste. On a positive side, it's of good consistency and arrived tasting very fresh. But usually I just can't eat enough granola, and with this product I feel like I'm taking medicine - it's not tasty.I'm mixing this in with cereal... perhaps this granola would be better suited for baking. Sorry, I can't give this oatmeal my full endorsement.",grocery gourmet food,breakfast foods,cereals,116,grocery gourmet food,True
442,6532,B0009MFUOU,Philips Norelco 7800XLCC Jet Clean System Men's Shaver,AC0FLZ9O4AIGI,0/0,4.0,1149033600,"Contrary to the box description, this razor does not take ""Quadra"" blades.The 7800XLCC model will fit the Speed XL blades with no modifications as well as the Spectra HQ8 Heads. Great value. Mine says, ""Made In Holland"" but my old razor a 6826xl which was ""Made In China"" had much better build quality. This is really a hybrid razor",health personal care,personal care,shaving hair removal,59,health personal care,True
443,14764,B000SEVCPK,Munchkin 84-Piece Bath Shapes Set,A2M7LQNM22CLER,20/21,2.0,1217808000,"While I love the concept of this item, as it encourages learning while in the bath...I'm disappointed by this particular item. The graphics printed on the front side of each letter and number visually distract from the overall shape making learning and recognition very difficult. If there were no graphics then the size, utility and concept of this item would be perfect. We're going to buy one of the other sets from another comany with no graphics.",toys games,baby toddler toys,bath toys,77,toys games,True
444,11221,B000BB567K,Sing 'n Hum Elmo,A375FYGXIK8HF9,0/0,5.0,1193529600,"My 16 month old received this Elmo for her birthday and loves it, even though she doesn't watch Sesame Street. She started really playing with it when she was 14 months old. She loves to hug Elmo and pull the pacifier out, however she still hasn't figured out how to put it back in. When Elmo sings, she smiles and dances. She even calls Elmo ""Baby"" and sleeps with him at night (I turn it off she he won't wake her up), and ""feeds"" Elmo cheerios or raisins. Be careful if your child does this, because it's a little hard to pull out food from its mouth.The binky doesn't twinkle as the description says on Amazon, and I'm kind of glad because I would find it annoying. I have to say that I usually hate the Elmos that talk and dance, but this one is a little less lower tech than those dolls and I think it is adorable. Also, the eyes on my Elmo doll doesn't look down, as the picture shows in the description.",toys games,stuffed animals plush,unknown,176,toys games,True
445,30580,B0002RJM8C,Safari Professional Nail Trimmer,A7DWXI5INX4QA,2/2,5.0,1309824000,Nice sharp clippers for my cat. They cut straight through and do not break this claws. Very easy to operated with one hand while holding down my cat. They lock closed when not in use. The safety plate makes sure you do not cut too much. Be careful when clipping the same claw twice or you might cut too much. Very durable and blade seems like it will last a long time.,pet supplies,dogs,grooming,72,pet supplies,True
446,2473,B0000BYAG0,Lansinoh Disposable Nursing Pads,unknown,1/2,3.0,1082505600,"Good because they stay in place and hold a lot of fluid. However, I find them to be a bit LOUD! They make a lot of crunchy plastic noises, which I don't find too discrete. I only wear them at night.",health personal care,baby child care,personal care,41,baby products,False
447,3777,B000231E8C,Little Tikes Crocodile Piano,ANK0SCI7LNRGM,1/1,5.0,1109635200,"I think this piano has really contemporary, upbeat music. We we were at a friends house and she had this for her little one. When my son played with it...well... I have never seen him dance so much and for so long. I had to get it because I got so much enjoyment out of watching him dance and have so much fun. I think you'll be very happy with this purchase.",toys games,dress up pretend play,pretend play,72,toys games,True
448,3568,B000132W02,Eddie Bauer Musical Rocking Bassinet,A16INOVMSXGEJG,19/20,5.0,1105488000,"My Husband and I looked around for a goodlooking, yet sturdy bassinet for many months. We finally found what we were looking for! This bassinet would work for years to come with additional children. We have found our friends make comments on how unique and traditional it looks. The rollers make is easy to move around if needed and it rocks softly back and forth to comfort the child.(Even plays soft music) After searching for the perfect bassinet, this is the one and only. It comes with the adoreable bedding as well. My husband put it together in a matter of a half hour. We love it!",baby products,nursery,furniture,107,toys games,False
449,18077,B000BVWVUA,"Petmate LeBistro Portion-Control Automatic Pet Feeder, Black, 4.2 Pounds",AG6IXE9ESFPE1,0/0,4.0,1239321600,"The product does what the description says it will do so I have no complaints there.When reading before my purchase, I interpreted the description to say that you could set three meals a day - all three meals to be a different size. That is not true. You can set three meals, but they will all be the same size.The programming portion of this product is so archaic and hard to use, it's almost a show stopper for me. Once you get it set up, you're set until you have to make an update. It is the most unfriendly programming I've ever experienced.All in all, it is a good product.UPDATE - A COUPLE OF MONTHS AFTER PURCHASE AND LESS THAN TWO WEEKS BEFORE VACATION, THE ITEM STOPPED WORKING PROPERLY. IT DROPPED FOOD WHENEVER IT FELT LIKE IT AND STOPPED PROVIDING THE PROGRAMMED AMOUNT OF FOOD. I ATTEMPTED CHANGING THE BATTERIES - THEY WEREN'T THE PROBLEM! TO GET PROPER WARRANTY, YOU HAVE TO WRITE A LETTER TO THE COMPANY! I'D BE JUST AS WELL OFF LEAVING A GIANT BOWL OF FOOD OUT FOR THE CATS AND WOULD HAVE SAVED A LOT OF MONEY!!! WHAT A WASTE!",pet supplies,cats,feeding watering supplies,195,pet supplies,True
450,17691,B0006GW0YC,Richell One-Touch Adjustable Pet Gate,A1H0I4GKV85VQA,5/5,5.0,1236729600,"IMO... This is the best looking and functional pet gate compared to other brands that you can find on line or in stores. Price point is reasonable for such custom look and quality. I have a 2.5 lb Chihuahua and the gaps are small (1.5"") so she will not be able to enter the gap opening and hurt herself. Other brands have bigger and wider gaps thus hard to confine smaller size dogs..... It is also tall enough so my cat cannot jump over the gate. Now all my furry babies are living happily ever after. lol =^^=Installation is quiet easy but a little difficult trying to adjust the gate to fit the hallway / stairway openings at beginning. You may check out Richell USA website to view installation video prior installing the gate.",baby products,safety,gates doorways,134,baby products,True
451,21076,B0002JETPQ,North States Supergate Extra Wide Swing Gate,A2RCDKYFTXRMYR,0/0,4.0,1261440000,"I bought this gate years ago and have used it for all 5 of my children. It is great at blocking off a wide opening. I had to stop the boys (when they were 3 and 1) from pushing on it, but it lasted through all my kids. For the price, it is excellent! I was going to give it to my sister, but I lent it out and didn't get it back. I'll have to order her a new one.",pet supplies,dogs,doors,81,toys games,False
